210.0,870.0,3.0,5
210.0,900.0,3.0,5
210.0,915.0,3.0,5
210.0,945.0,3.0,5
210.0,960.0,3.0,5
210.0,975.0,3.0,5
225.0,165.0,3.0,5
225.0,255.0,3.0,5
225.0,270.0,3.0,5
225.0,300.0,3.0,5
225.0,390.0,3.0,5
225.0,810.0,3.0,5
225.0,870.0,3.0,5
225.0,945.0,3.0,5
225.0,1020.0,3.0,5
240.0,150.0,3.0,5
240.0,165.0,3.0,5
240.0,270.0,3.0,5
240.0,285.0,3.0,5
240.0,300.0,3.0,5
240.0,315.0,3.0,5
240.0,390.0,3.0,5
240.0,480.0,3.0,5
240.0,540.0,3.0,5
240.0,555.0,3.0,5
240.0,645.0,3.0,5
240.0,675.0,3.0,5
240.0,690.0,3.0,5
255.0,135.0,3.0,5
255.0,150.0,3.0,5
255.0,285.0,3.0,5
255.0,300.0,3.0,5
255.0,315.0,3.0,5
255.0,330.0,3.0,5
255.0,390.0,3.0,5
255.0,465.0,3.0,5
255.0,480.0,3.0,5
255.0,555.0,3.0,5
255.0,630.0,3.0,5
255.0,675.0,3.0,5
255.0,795.0,3.0,5
255.0,900.0,3.0,5
255.0,915.0,3.0,5
270.0,300.0,3.0,5
270.0,315.0,3.0,5
270.0,390.0,3.0,5
270.0,405.0,3.0,5
270.0,465.0,3.0,5
270.0,555.0,3.0,5
270.0,630.0,3.0,5
270.0,660.0,3.0,5
270.0,795.0,3.0,5
285.0,300.0,3.0,5
285.0,315.0,3.0,5
285.0,345.0,3.0,5
285.0,390.0,3.0,5
285.0,405.0,3.0,5
285.0,465.0,3.0,5
285.0,555.0,3.0,5
285.0,660.0,3.0,5
285.0,780.0,3.0,5
285.0,795.0,3.0,5
285.0,810.0,3.0,5
300.0,300.0,3.0,5
300.0,315.0,3.0,5
300.0,345.0,3.0,5
300.0,360.0,3.0,5
300.0,465.0,3.0,5
300.0,480.0,3.0,5
300.0,540.0,3.0,5
300.0,600.0,3.0,5
300.0,645.0,3.0,5
300.0,660.0,3.0,5
300.0,765.0,3.0,5
300.0,780.0,3.0,5
300.0,795.0,3.0,5
300.0,810.0,3.0,5
300.0,960.0,3.0,5
315.0,300.0,3.0,5
315.0,360.0,3.0,5
315.0,375.0,3.0,5
315.0,465.0,3.0,5
315.0,480.0,3.0,5
315.0,540.0,3.0,5
315.0,585.0,3.0,5
315.0,600.0,3.0,5
315.0,645.0,3.0,5
315.0,765.0,3.0,5
315.0,780.0,3.0,5
330.0,30.0,3.0,5
330.0,300.0,3.0,5
330.0,375.0,3.0,5
330.0,390.0,3.0,5
330.0,480.0,3.0,5
330.0,585.0,3.0,5
330.0,750.0,3.0,5
330.0,765.0,3.0,5
330.0,825.0,3.0,5
330.0,945.0,3.0,5
330.0,960.0,3.0,5
345.0,3.0,3.0,5
345.0,15.0,3.0,5
345.0,225.0,3.0,5
345.0,300.0,3.0,5
345.0,315.0,3.0,5
345.0,360.0,3.0,5
345.0,390.0,3.0,5
345.0,525.0,3.0,5
345.0,585.0,3.0,5
345.0,750.0,3.0,5
345.0,765.0,3.0,5
345.0,825.0,3.0,5
345.0,945.0,3.0,5
345.0,960.0,3.0,5
345.0,1035.0,3.0,5
360.0,120.0,3.0,5
360.0,135.0,3.0,5
360.0,225.0,3.0,5
360.0,240.0,3.0,5
360.0,300.0,3.0,5
360.0,315.0,3.0,5
360.0,330.0,3.0,5
360.0,405.0,3.0,5
360.0,465.0,3.0,5
360.0,525.0,3.0,5
360.0,570.0,3.0,5
360.0,585.0,3.0,5
360.0,600.0,3.0,5
360.0,645.0,3.0,5
360.0,735.0,3.0,5
360.0,750.0,3.0,5
360.0,930.0,3.0,5
360.0,945.0,3.0,5
360.0,1020.0,3.0,5
360.0,1035.0,3.0,5
375.0,15.0,3.0,5
375.0,90.0,3.0,5
375.0,105.0,3.0,5
375.0,120.0,3.0,5
375.0,135.0,3.0,5
375.0,150.0,3.0,5
375.0,240.0,3.0,5
375.0,255.0,3.0,5
375.0,270.0,3.0,5
375.0,285.0,3.0,5
375.0,300.0,3.0,5
375.0,375.0,3.0,5
375.0,405.0,3.0,5
375.0,420.0,3.0,5
375.0,465.0,3.0,5
375.0,480.0,3.0,5
375.0,570.0,3.0,5
375.0,585.0,3.0,5
375.0,600.0,3.0,5
375.0,615.0,3.0,5
375.0,735.0,3.0,5
375.0,750.0,3.0,5
375.0,795.0,3.0,5
375.0,810.0,3.0,5
375.0,915.0,3.0,5
375.0,930.0,3.0,5
375.0,945.0,3.0,5
375.0,1020.0,3.0,5
390.0,3.0,3.0,5
390.0,15.0,3.0,5
390.0,30.0,3.0,5
390.0,60.0,3.0,5
390.0,75.0,3.0,5
390.0,90.0,3.0,5
390.0,105.0,3.0,5
390.0,120.0,3.0,5
390.0,150.0,3.0,5
390.0,240.0,3.0,5
390.0,255.0,3.0,5
390.0,270.0,3.0,5
390.0,420.0,3.0,5
390.0,480.0,3.0,5
390.0,495.0,3.0,5
390.0,570.0,3.0,5
390.0,585.0,3.0,5
390.0,600.0,3.0,5
390.0,615.0,3.0,5
390.0,705.0,3.0,5
390.0,795.0,3.0,5
390.0,810.0,3.0,5
390.0,915.0,3.0,5
390.0,930.0,3.0,5
405.0,3.0,3.0,5
405.0,15.0,3.0,5
405.0,30.0,3.0,5
405.0,45.0,3.0,5
405.0,60.0,3.0,5
405.0,75.0,3.0,5
405.0,90.0,3.0,5
405.0,105.0,3.0,5
405.0,120.0,3.0,5
405.0,135.0,3.0,5
405.0,150.0,3.0,5
405.0,165.0,3.0,5
405.0,435.0,3.0,5
405.0,585.0,3.0,5
405.0,600.0,3.0,5
405.0,735.0,3.0,5
405.0,780.0,3.0,5
405.0,930.0,3.0,5
405.0,1020.0,3.0,5
405.0,1035.0,3.0,5
420.0,3.0,3.0,5
420.0,15.0,3.0,5
420.0,30.0,3.0,5
420.0,45.0,3.0,5
420.0,60.0,3.0,5
420.0,75.0,3.0,5
420.0,90.0,3.0,5
420.0,105.0,3.0,5
420.0,120.0,3.0,5
420.0,135.0,3.0,5
420.0,150.0,3.0,5
420.0,240.0,3.0,5
420.0,255.0,3.0,5
420.0,450.0,3.0,5
420.0,465.0,3.0,5
420.0,585.0,3.0,5
420.0,600.0,3.0,5
420.0,735.0,3.0,5
420.0,780.0,3.0,5
420.0,840.0,3.0,5
420.0,915.0,3.0,5
420.0,975.0,3.0,5
420.0,990.0,3.0,5
420.0,1005.0,3.0,5
420.0,1020.0,3.0,5
420.0,1035.0,3.0,5
435.0,3.0,3.0,5
435.0,15.0,3.0,5
435.0,30.0,3.0,5
435.0,45.0,3.0,5
435.0,60.0,3.0,5
435.0,75.0,3.0,5
435.0,90.0,3.0,5
435.0,105.0,3.0,5
435.0,120.0,3.0,5
435.0,135.0,3.0,5
435.0,150.0,3.0,5
435.0,225.0,3.0,5
435.0,240.0,3.0,5
435.0,450.0,3.0,5
435.0,465.0,3.0,5
435.0,480.0,3.0,5
435.0,735.0,3.0,5
435.0,780.0,3.0,5
435.0,795.0,3.0,5
435.0,840.0,3.0,5
435.0,855.0,3.0,5
435.0,990.0,3.0,5
435.0,1005.0,3.0,5
450.0,3.0,3.0,5
450.0,15.0,3.0,5
450.0,30.0,3.0,5
450.0,45.0,3.0,5
450.0,60.0,3.0,5
450.0,75.0,3.0,5
450.0,90.0,3.0,5
450.0,105.0,3.0,5
450.0,120.0,3.0,5
450.0,300.0,3.0,5
450.0,315.0,3.0,5
450.0,330.0,3.0,5
450.0,345.0,3.0,5
450.0,360.0,3.0,5
450.0,375.0,3.0,5
450.0,465.0,3.0,5
450.0,675.0,3.0,5
450.0,690.0,3.0,5
450.0,735.0,3.0,5
450.0,780.0,3.0,5
450.0,840.0,3.0,5
450.0,855.0,3.0,5
450.0,870.0,3.0,5
450.0,930.0,3.0,5
450.0,990.0,3.0,5
450.0,1005.0,3.0,5
450.0,1020.0,3.0,5
450.0,1035.0,3.0,5
465.0,3.0,3.0,5
465.0,45.0,3.0,5
465.0,60.0,3.0,5
465.0,75.0,3.0,5
465.0,90.0,3.0,5
465.0,105.0,3.0,5
465.0,120.0,3.0,5
465.0,165.0,3.0,5
465.0,315.0,3.0,5
465.0,330.0,3.0,5
465.0,345.0,3.0,5
465.0,360.0,3.0,5
465.0,600.0,3.0,5
465.0,630.0,3.0,5
465.0,735.0,3.0,5
465.0,765.0,3.0,5
465.0,780.0,3.0,5
465.0,870.0,3.0,5
465.0,930.0,3.0,5
465.0,1005.0,3.0,5
465.0,1020.0,3.0,5
480.0,3.0,3.0,5
480.0,15.0,3.0,5
480.0,45.0,3.0,5
480.0,60.0,3.0,5
480.0,75.0,3.0,5
480.0,90.0,3.0,5
480.0,105.0,3.0,5
480.0,120.0,3.0,5
480.0,150.0,3.0,5
480.0,600.0,3.0,5
480.0,615.0,3.0,5
480.0,630.0,3.0,5
480.0,735.0,3.0,5
480.0,750.0,3.0,5
480.0,765.0,3.0,5
480.0,780.0,3.0,5
480.0,840.0,3.0,5
480.0,855.0,3.0,5
495.0,3.0,3.0,5
495.0,15.0,3.0,5
495.0,30.0,3.0,5
495.0,60.0,3.0,5
495.0,75.0,3.0,5
495.0,90.0,3.0,5
495.0,105.0,3.0,5
495.0,120.0,3.0,5
495.0,150.0,3.0,5
495.0,615.0,3.0,5
495.0,750.0,3.0,5
495.0,765.0,3.0,5
495.0,840.0,3.0,5
495.0,900.0,3.0,5
495.0,915.0,3.0,5
510.0,45.0,3.0,5
510.0,60.0,3.0,5
510.0,75.0,3.0,5
510.0,90.0,3.0,5
510.0,105.0,3.0,5
510.0,120.0,3.0,5
510.0,150.0,3.0,5
510.0,330.0,3.0,5
510.0,765.0,3.0,5
510.0,825.0,3.0,5
510.0,885.0,3.0,5
510.0,900.0,3.0,5
525.0,60.0,3.0,5
525.0,75.0,3.0,5
525.0,90.0,3.0,5
525.0,240.0,3.0,5
525.0,330.0,3.0,5
525.0,750.0,3.0,5
525.0,765.0,3.0,5
525.0,810.0,3.0,5
525.0,825.0,3.0,5
525.0,900.0,3.0,5
540.0,60.0,3.0,5
540.0,315.0,3.0,5
540.0,330.0,3.0,5
540.0,570.0,3.0,5
540.0,585.0,3.0,5
540.0,675.0,3.0,5
540.0,750.0,3.0,5
540.0,810.0,3.0,5
540.0,825.0,3.0,5
540.0,840.0,3.0,5
555.0,15.0,3.0,5
555.0,45.0,3.0,5
555.0,60.0,3.0,5
555.0,165.0,3.0,5
555.0,225.0,3.0,5
555.0,315.0,3.0,5
555.0,330.0,3.0,5
555.0,420.0,3.0,5
555.0,435.0,3.0,5
555.0,675.0,3.0,5
555.0,735.0,3.0,5
555.0,810.0,3.0,5
555.0,825.0,3.0,5
555.0,840.0,3.0,5
570.0,3.0,3.0,5
570.0,15.0,3.0,5
570.0,30.0,3.0,5
570.0,45.0,3.0,5
570.0,165.0,3.0,5
570.0,315.0,3.0,5
570.0,420.0,3.0,5
570.0,525.0,3.0,5
570.0,540.0,3.0,5
570.0,660.0,3.0,5
570.0,810.0,3.0,5
570.0,825.0,3.0,5
570.0,915.0,3.0,5
585.0,3.0,3.0,5
585.0,15.0,3.0,5
585.0,165.0,3.0,5
585.0,660.0,3.0,5
585.0,720.0,3.0,5
585.0,810.0,3.0,5
585.0,915.0,3.0,5
585.0,975.0,3.0,5
600.0,3.0,3.0,5
600.0,435.0,3.0,5
600.0,660.0,3.0,5
600.0,720.0,3.0,5
600.0,810.0,3.0,5
600.0,915.0,3.0,5
600.0,945.0,3.0,5
615.0,3.0,3.0,5
615.0,645.0,3.0,5
615.0,720.0,3.0,5
615.0,810.0,3.0,5
615.0,900.0,3.0,5
615.0,915.0,3.0,5
630.0,3.0,3.0,5
630.0,630.0,3.0,5
630.0,735.0,3.0,5
630.0,900.0,3.0,5
630.0,915.0,3.0,5
645.0,3.0,3.0,5
645.0,435.0,3.0,5
645.0,450.0,3.0,5
645.0,675.0,3.0,5
645.0,690.0,3.0,5
645.0,735.0,3.0,5
645.0,900.0,3.0,5
645.0,1005.0,3.0,5
660.0,3.0,3.0,5
660.0,15.0,3.0,5
660.0,315.0,3.0,5
660.0,435.0,3.0,5
660.0,450.0,3.0,5
660.0,870.0,3.0,5
660.0,990.0,3.0,5
660.0,1005.0,3.0,5
675.0,3.0,3.0,5
675.0,285.0,3.0,5
675.0,300.0,3.0,5
675.0,315.0,3.0,5
675.0,450.0,3.0,5
675.0,510.0,3.0,5
675.0,870.0,3.0,5
675.0,900.0,3.0,5
690.0,300.0,3.0,5
690.0,510.0,3.0,5
690.0,525.0,3.0,5
690.0,540.0,3.0,5
690.0,885.0,3.0,5
690.0,900.0,3.0,5
690.0,915.0,3.0,5
705.0,45.0,3.0,5
705.0,60.0,3.0,5
705.0,525.0,3.0,5
705.0,900.0,3.0,5
705.0,915.0,3.0,5
720.0,3.0,3.0,5
720.0,15.0,3.0,5
720.0,30.0,3.0,5
720.0,180.0,3.0,5
720.0,195.0,3.0,5
720.0,510.0,3.0,5
720.0,525.0,3.0,5
720.0,660.0,3.0,5
720.0,780.0,3.0,5
720.0,900.0,3.0,5
720.0,915.0,3.0,5
735.0,15.0,3.0,5
735.0,30.0,3.0,5
735.0,495.0,3.0,5
735.0,510.0,3.0,5
750.0,3.0,3.0,5
750.0,15.0,3.0,5
750.0,105.0,3.0,5
750.0,120.0,3.0,5
750.0,435.0,3.0,5
765.0,3.0,3.0,5
765.0,15.0,3.0,5
765.0,90.0,3.0,5
765.0,105.0,3.0,5
765.0,120.0,3.0,5
765.0,450.0,3.0,5
765.0,675.0,3.0,5
765.0,945.0,3.0,5
780.0,3.0,3.0,5
780.0,15.0,3.0,5
780.0,660.0,3.0,5
795.0,3.0,3.0,5
795.0,15.0,3.0,5
795.0,30.0,3.0,5
795.0,45.0,3.0,5
795.0,510.0,3.0,5
795.0,645.0,3.0,5
795.0,660.0,3.0,5
795.0,840.0,3.0,5
810.0,510.0,3.0,5
810.0,630.0,3.0,5
810.0,660.0,3.0,5
825.0,210.0,3.0,5
825.0,615.0,3.0,5
825.0,630.0,3.0,5
825.0,645.0,3.0,5
825.0,660.0,3.0,5
840.0,285.0,3.0,5
840.0,645.0,3.0,5
840.0,660.0,3.0,5
840.0,675.0,3.0,5
840.0,990.0,3.0,5
840.0,1005.0,3.0,5
855.0,135.0,3.0,5
855.0,300.0,3.0,5
855.0,555.0,3.0,5
855.0,660.0,3.0,5
855.0,675.0,3.0,5
855.0,690.0,3.0,5
855.0,750.0,3.0,5
855.0,990.0,3.0,5
855.0,1005.0,3.0,5
870.0,540.0,3.0,5
870.0,675.0,3.0,5
870.0,690.0,3.0,5
885.0,165.0,3.0,5
885.0,180.0,3.0,5
885.0,525.0,3.0,5
885.0,540.0,3.0,5
900.0,150.0,3.0,5
900.0,165.0,3.0,5
900.0,525.0,3.0,5
900.0,540.0,3.0,5
900.0,555.0,3.0,5
900.0,570.0,3.0,5
900.0,765.0,3.0,5
900.0,780.0,3.0,5
900.0,795.0,3.0,5
915.0,135.0,3.0,5
915.0,150.0,3.0,5
915.0,165.0,3.0,5
915.0,180.0,3.0,5
915.0,195.0,3.0,5
915.0,375.0,3.0,5
915.0,510.0,3.0,5
915.0,525.0,3.0,5
915.0,540.0,3.0,5
930.0,120.0,3.0,5
930.0,135.0,3.0,5
930.0,150.0,3.0,5
930.0,165.0,3.0,5
930.0,180.0,3.0,5
930.0,195.0,3.0,5
930.0,210.0,3.0,5
930.0,375.0,3.0,5
930.0,525.0,3.0,5
930.0,570.0,3.0,5
930.0,585.0,3.0,5
930.0,675.0,3.0,5
930.0,705.0,3.0,5
930.0,780.0,3.0,5
945.0,120.0,3.0,5
945.0,135.0,3.0,5
945.0,150.0,3.0,5
945.0,165.0,3.0,5
945.0,180.0,3.0,5
945.0,195.0,3.0,5
945.0,435.0,3.0,5
945.0,570.0,3.0,5
945.0,660.0,3.0,5
945.0,675.0,3.0,5
945.0,690.0,3.0,5
945.0,705.0,3.0,5
945.0,720.0,3.0,5
945.0,780.0,3.0,5
945.0,825.0,3.0,5
960.0,105.0,3.0,5
960.0,120.0,3.0,5
960.0,135.0,3.0,5
960.0,150.0,3.0,5
960.0,435.0,3.0,5
960.0,450.0,3.0,5
960.0,540.0,3.0,5
960.0,660.0,3.0,5
960.0,705.0,3.0,5
960.0,870.0,3.0,5
960.0,885.0,3.0,5
960.0,900.0,3.0,5
960.0,960.0,3.0,5
975.0,75.0,3.0,5
975.0,90.0,3.0,5
975.0,105.0,3.0,5
975.0,120.0,3.0,5
975.0,375.0,3.0,5
975.0,435.0,3.0,5
975.0,450.0,3.0,5
975.0,555.0,3.0,5
975.0,645.0,3.0,5
975.0,660.0,3.0,5
975.0,705.0,3.0,5
975.0,825.0,3.0,5
975.0,885.0,3.0,5
975.0,900.0,3.0,5
975.0,915.0,3.0,5
975.0,930.0,3.0,5
975.0,960.0,3.0,5
975.0,975.0,3.0,5
990.0,75.0,3.0,5
990.0,90.0,3.0,5
990.0,105.0,3.0,5
990.0,360.0,3.0,5
990.0,375.0,3.0,5
990.0,555.0,3.0,5
990.0,645.0,3.0,5
990.0,660.0,3.0,5
990.0,705.0,3.0,5
990.0,825.0,3.0,5
990.0,900.0,3.0,5
990.0,915.0,3.0,5
990.0,930.0,3.0,5
1005.0,195.0,3.0,5
1005.0,360.0,3.0,5
1005.0,375.0,3.0,5
1005.0,390.0,3.0,5
1005.0,540.0,3.0,5
1005.0,600.0,3.0,5
1005.0,630.0,3.0,5
1005.0,645.0,3.0,5
1005.0,660.0,3.0,5
1005.0,675.0,3.0,5
1005.0,690.0,3.0,5
1005.0,705.0,3.0,5
1005.0,900.0,3.0,5
1005.0,915.0,3.0,5
1005.0,930.0,3.0,5
1005.0,945.0,3.0,5
1005.0,960.0,3.0,5
1005.0,975.0,3.0,5
1020.0,225.0,3.0,5
1020.0,240.0,3.0,5
1020.0,255.0,3.0,5
1020.0,630.0,3.0,5
1020.0,645.0,3.0,5
1020.0,660.0,3.0,5
1020.0,675.0,3.0,5
1020.0,900.0,3.0,5
1020.0,960.0,3.0,5
1020.0,975.0,3.0,5
1035.0,210.0,3.0,5
1035.0,240.0,3.0,5
1035.0,255.0,3.0,5
1035.0,270.0,3.0,5
1035.0,615.0,3.0,5
1035.0,630.0,3.0,5
1035.0,645.0,3.0,5
1035.0,660.0,3.0,5
1035.0,900.0,3.0,5
1035.0,960.0,3.0,5
3.0,3.0,3.0,3
3.0,15.0,3.0,3
3.0,30.0,3.0,3
15.0,3.0,3.0,3
15.0,15.0,3.0,3
15.0,30.0,3.0,3
3.0,495.0,3.0,3
3.0,510.0,3.0,3
3.0,525.0,3.0,3
15.0,495.0,3.0,3
15.0,510.0,3.0,3
15.0,525.0,3.0,3
495.0,495.0,3.0,3
495.0,510.0,3.0,3
495.0,525.0,3.0,3
510.0,495.0,3.0,3
510.0,510.0,3.0,3
510.0,525.0,3.0,3
495.0,990.0,3.0,3
495.0,1005.0,3.0,3
495.0,1020.0,3.0,3
510.0,990.0,3.0,3
510.0,1005.0,3.0,3
510.0,1020.0,3.0,3
990.0,3.0,3.0,3
990.0,15.0,3.0,3
990.0,30.0,3.0,3
1005.0,3.0,3.0,3
1005.0,15.0,3.0,3
1005.0,30.0,3.0,3
990.0,495.0,3.0,3
990.0,510.0,3.0,3
990.0,525.0,3.0,3
1005.0,495.0,3.0,3
1005.0,510.0,3.0,3
1005.0,525.0,3.0,3
990.0,990.0,3.0,3
990.0,1005.0,3.0,3
990.0,1020.0,3.0,3
1005.0,990.0,3.0,3
1005.0,1005.0,3.0,3
1005.0,1020.0,3.0,3
3.0,210.0,3.0,3
15.0,210.0,3.0,3
30.0,210.0,3.0,3
3.0,225.0,3.0,3
15.0,225.0,3.0,3
30.0,225.0,3.0,3
3.0,420.0,3.0,3
15.0,420.0,3.0,3
30.0,420.0,3.0,3
3.0,435.0,3.0,3
15.0,435.0,3.0,3
30.0,435.0,3.0,3
180.0,3.0,3.0,3
195.0,3.0,3.0,3
210.0,3.0,3.0,3
180.0,15.0,3.0,3
195.0,15.0,3.0,3
210.0,15.0,3.0,3
180.0,210.0,3.0,3
195.0,210.0,3.0,3
210.0,210.0,3.0,3
180.0,225.0,3.0,3
195.0,225.0,3.0,3
210.0,225.0,3.0,3
180.0,420.0,3.0,3
195.0,420.0,3.0,3
210.0,420.0,3.0,3
180.0,435.0,3.0,3
195.0,435.0,3.0,3
210.0,435.0,3.0,3
180.0,840.0,3.0,3
195.0,840.0,3.0,3
210.0,840.0,3.0,3
180.0,855.0,3.0,3
195.0,855.0,3.0,3
210.0,855.0,3.0,3
360.0,840.0,3.0,3
375.0,840.0,3.0,3
390.0,840.0,3.0,3
360.0,855.0,3.0,3
375.0,855.0,3.0,3
390.0,855.0,3.0,3
540.0,630.0,3.0,3
555.0,630.0,3.0,3
570.0,630.0,3.0,3
540.0,645.0,3.0,3
555.0,645.0,3.0,3
570.0,645.0,3.0,3
720.0,210.0,3.0,3
735.0,210.0,3.0,3
750.0,210.0,3.0,3
720.0,225.0,3.0,3
735.0,225.0,3.0,3
750.0,225.0,3.0,3
720.0,630.0,3.0,3
735.0,630.0,3.0,3
750.0,630.0,3.0,3
720.0,645.0,3.0,3
735.0,645.0,3.0,3
750.0,645.0,3.0,3
720.0,840.0,3.0,3
735.0,840.0,3.0,3
750.0,840.0,3.0,3
720.0,855.0,3.0,3
735.0,855.0,3.0,3
750.0,855.0,3.0,3
900.0,3.0,3.0,3
915.0,3.0,3.0,3
930.0,3.0,3.0,3
900.0,15.0,3.0,3
915.0,15.0,3.0,3
930.0,15.0,3.0,3
900.0,420.0,3.0,3
915.0,420.0,3.0,3
930.0,420.0,3.0,3
900.0,435.0,3.0,3
915.0,435.0,3.0,3
930.0,435.0,3.0,3
900.0,630.0,3.0,3
915.0,630.0,3.0,3
930.0,630.0,3.0,3
900.0,645.0,3.0,3
915.0,645.0,3.0,3
930.0,645.0,3.0,3
900.0,840.0,3.0,3
915.0,840.0,3.0,3
930.0,840.0,3.0,3
900.0,855.0,3.0,3
915.0,855.0,3.0,3
930.0,855.0,3.0,3
3.0,840.0,3.0,2
165.0,3.0,3.0,2
165.0,210.0,3.0,2
165.0,630.0,3.0,2
165.0,840.0,3.0,2
330.0,3.0,3.0,2
330.0,210.0,3.0,2
330.0,420.0,3.0,2
330.0,630.0,3.0,2
330.0,840.0,3.0,2
495.0,210.0,3.0,2
495.0,420.0,3.0,2
495.0,630.0,3.0,2
660.0,210.0,3.0,2
660.0,420.0,3.0,2
660.0,630.0,3.0,2
660.0,840.0,3.0,2
825.0,3.0,3.0,2
825.0,420.0,3.0,2
825.0,840.0,3.0,2
990.0,210.0,3.0,2
990.0,420.0,3.0,2
990.0,630.0,3.0,2
990.0,840.0,3.0,2
15.0,90.0,3.0,4
15.0,300.0,3.0,4
15.0,315.0,3.0,4
15.0,375.0,3.0,4
15.0,540.0,3.0,4
15.0,615.0,3.0,4
15.0,645.0,3.0,4
15.0,690.0,3.0,4
15.0,870.0,3.0,4
15.0,930.0,3.0,4
15.0,960.0,3.0,4
15.0,990.0,3.0,4
15.0,1005.0,3.0,4
30.0,45.0,3.0,4
30.0,75.0,3.0,4
30.0,105.0,3.0,4
30.0,390.0,3.0,4
30.0,465.0,3.0,4
30.0,630.0,3.0,4
30.0,675.0,3.0,4
30.0,855.0,3.0,4
30.0,945.0,3.0,4
30.0,1020.0,3.0,4
45.0,30.0,3.0,4
45.0,195.0,3.0,4
45.0,405.0,3.0,4
45.0,450.0,3.0,4
45.0,810.0,3.0,4
45.0,1005.0,3.0,4
60.0,15.0,3.0,4
60.0,45.0,3.0,4
60.0,90.0,3.0,4
60.0,180.0,3.0,4
60.0,210.0,3.0,4
60.0,285.0,3.0,4
60.0,330.0,3.0,4
60.0,600.0,3.0,4
60.0,795.0,3.0,4
60.0,840.0,3.0,4
60.0,975.0,3.0,4
75.0,60.0,3.0,4
75.0,75.0,3.0,4
75.0,270.0,3.0,4
75.0,300.0,3.0,4
75.0,345.0,3.0,4
75.0,540.0,3.0,4
75.0,585.0,3.0,4
